country_en,product_name,2004,2005,2006,2007
United Kingdom,Lady Hailstorm Titanium Irons,2864,2458,2758,2144
United Kingdom,EverGlow Butane,6492,6771,8985,7209
United Kingdom,Compact Relief Kit,19239,9378,3528,1288
United Kingdom,Firefly Lite,27434,27092,32202,29275
United Kingdom,Star Peg,77010,112808,130711,109442
United Kingdom,TrailChef Kettle,88556,119288,117978,102730
United Kingdom,Canyon Mule Carryall,16979,17645,27108,23164
United Kingdom,Course Pro Umbrella,41119,42595,35007,28329
United Kingdom,Sky Pilot,0,1224,3249,1270
United Kingdom,Firefly 2,31356,23219,32538,25395
United Kingdom,Seeker Extreme,3439,4116,7114,5418
United Kingdom,Trail Star,9965,854,0,0
United Kingdom,Aloe Relief,14594,5582,4328,1038
United Kingdom,Pocket Gizmo,4873,33485,61782,30557
United Kingdom,Course Pro Putter,43337,31968,29908,23047
United Kingdom,Bella,3283,14161,16638,21630
United Kingdom,Seeker 35,9073,10223,11433,10324
United Kingdom,Hibernator Camp Cot,13613,18634,21981,17888
United Kingdom,BugShield Spray,56052,35514,13803,3418
United Kingdom,TrailChef Single Flame,22707,33556,36210,31866
United Kingdom,Firefly Charger,0,18207,31195,31418
United Kingdom,Star Gazer 3,5017,6198,7255,5269
United Kingdom,Granite Pulley,0,24662,40410,45053
United Kingdom,Canyon Mule Climber Backpack,21143,28485,38297,35985
United Kingdom,Course Pro Gloves,33095,49349,56061,38205
United Kingdom,Double Edge,32415,24446,43859,42293
United Kingdom,Star Gazer 2,10954,13006,14135,12527
United Kingdom,Granite Extreme,0,32423,52537,58207
United Kingdom,Maximus,18806,39149,56713,41449
United Kingdom,Course Pro Golf and Tee Set,34918,39009,44096,24326
United Kingdom,TrailChef Water Bag,184686,201477,243884,203217
United Kingdom,Single Edge,126750,134376,189674,198038
United Kingdom,Astro Pilot,0,5383,12885,3641
United Kingdom,Hibernator Self - Inflating Mat,16066,17361,25837,24362
United Kingdom,Hibernator,23277,24196,30060,28020
United Kingdom,BugShield Natural,82842,80961,34728,4970
United Kingdom,Course Pro Golf Bag,4841,4457,4581,2640
United Kingdom,Glacier Basic,46209,26998,42429,56559
United Kingdom,Granite Carabiner,0,170376,298590,321875
United Kingdom,Opera Vision,719,1232,1916,0
United Kingdom,Zone,113774,212908,188216,108905
United Kingdom,Insect Bite Relief,19252,9115,3125,1921
United Kingdom,TrailChef Cup,67267,84549,97715,122025
United Kingdom,BugShield Extreme,193225,162302,86532,18477
United Kingdom,Blue Steel Putter,13780,10940,9923,6188
United Kingdom,Firefly Extreme,7595,8103,11797,10443
United Kingdom,EverGlow Kerosene,15097,10353,15266,15369
United Kingdom,Trendi,34973,39822,19373,13036
United Kingdom,Hibernator Extreme,12008,17703,22698,22246
United Kingdom,Inferno,27943,46029,76252,64126
United Kingdom,Trail Master,3002,868,0,0
United Kingdom,Granite Hammer,0,9391,21185,23623
United Kingdom,Lady Hailstorm Steel Irons,3224,2868,3223,2793
United Kingdom,Mountain Man Deluxe,4756,4942,9482,11623
United Kingdom,Auto Pilot,0,0,1991,962
United Kingdom,Canyon Mule Journey Backpack,11090,12186,18844,14470
United Kingdom,EverGlow Lamp,43425,39466,56562,59168
United Kingdom,Hibernator Pad,23970,31968,32457,29798
United Kingdom,Glacier GPS,17186,9075,19061,22859
United Kingdom,Firefly Climbing Lamp,0,13212,22961,22344
United Kingdom,Mountain Man Digital,7113,5991,4081,6132
United Kingdom,Hibernator Lite,29310,30325,37961,41362
United Kingdom,Glacier GPS Extreme,5636,4350,6980,8534
United Kingdom,Granite Signal Mirror,0,7883,14643,15393
United Kingdom,Polar Ice,2590,4262,4741,3666
United Kingdom,Mountain Man Analog,6811,12587,14884,11240
United Kingdom,Granite Axe,0,40083,74591,73910
United Kingdom,Glacier Deluxe,5377,4657,6989,8863
United Kingdom,Bear Survival Edge,3173,5053,6252,5757
United Kingdom,Bear Edge,9550,13590,19872,22460
United Kingdom,Husky Rope 200,0,3709,6476,7114
United Kingdom,Mountain Man Combination,2803,2752,2629,1252
United Kingdom,Retro,0,12834,55666,42924
United Kingdom,Blue Steel Max Putter,11087,9332,11070,7098
United Kingdom,Granite Chalk Bag,0,10725,19059,22202
United Kingdom,Seeker 50,7767,6263,8546,7017
United Kingdom,Husky Harness Extreme,0,18457,38562,31747
United Kingdom,Sun Shelter 30,173588,185005,49968,9745
United Kingdom,Granite Climbing Helmet,0,22623,39871,36096
United Kingdom,Star Gazer 6,2020,2265,2679,2024
United Kingdom,Husky Rope 50,0,8036,12496,14854
United Kingdom,Flicker Lantern,10028,10097,14176,13374
United Kingdom,TrailChef Double Flame,12840,11783,17598,11364
United Kingdom,Deluxe Family Relief Kit,22095,11380,4123,737
United Kingdom,Dante,55632,60543,46649,25526
United Kingdom,TrailChef Cook Set,38062,48433,50634,35145
United Kingdom,Lady Hailstorm Steel Woods Set,2336,2497,3352,2466
United States,Hibernator Pad,78473,98121,84880,79657
United States,Canyon Mule Carryall,76485,81809,105910,78202
United States,TrailChef Kettle,356900,370267,463490,411401
United States,Sun Shelter 30,492955,399584,136241,72035
United States,TrailChef Double Flame,32859,38786,41906,32488
United States,EverGlow Lamp,178446,151464,208375,183892
United States,Mountain Man Extreme,4568,2953,3085,3822
United States,Ranger Vision,22249,23682,21191,19941
United States,Granite Ice,0,31714,64988,47351
United States,Lady Hailstorm Titanium Irons,8107,5283,7611,6935
United States,Firefly Climbing Lamp,0,23441,36289,51725
United States,Pocket Gizmo,158829,142509,195085,141822
United States,Maximus,92332,103585,149999,123779
United States,Retro,0,43450,202448,135828
United States,Husky Rope 50,0,15127,26391,28647
United States,Course Pro Golf Bag,17671,12951,9774,10375
United States,TrailChef Utensils,115316,122462,153754,141020
United States,Glacier GPS,46363,34288,71337,53810
United States,TrailChef Deluxe Cook Set,55649,60111,79193,58945
United States,Trail Star,27932,2965,0,0
United States,Double Edge,105283,78215,139803,116123
United States,Sam,88033,18669,88338,100802
United States,Opera Vision,14160,11632,21405,0
United States,Seeker Mini,24471,37126,32070,22046
United States,Granite Belay,0,23914,46131,47818
United States,Legend,51467,37858,33400,15241
United States,Star Peg,295438,301559,332940,216723
United States,BugShield Lotion Lite,156820,88879,32261,21795
United States,Star Gazer 3,16113,20050,16594,20384
United States,Fairway,313103,217097,401272,146030
United States,Firefly Extreme,20291,21711,29432,28327
United States,Trail Scout,9592,7719,5234,0
United States,Seeker Extreme,11504,9139,22316,18419
United States,Dante,228032,192573,181450,115569
United States,Firefly Multi-light,50456,45515,60646,44984
United States,Zodiak,0,14481,36737,21213
United States,Bella,23939,29352,53926,51198
United States,Cat Eye,292906,248078,260067,309344
United States,Hibernator Self - Inflating Mat,62764,61251,80112,67702
United States,EverGlow Kerosene,55008,40754,58428,37302
United States,Deluxe Family Relief Kit,95135,37709,18560,11232
United States,Mountain Man Combination,7815,9133,6272,6224
United States,Husky Harness,0,26108,45884,43704
United States,Edge Extreme,28567,40952,61120,41266
United States,Bear Edge,45160,41246,62072,48954
United States,Granite Shovel,0,16407,28997,32661
United States,Flicker Lantern,30898,24446,34751,21782
United States,Polar Ice,10492,12820,15197,17199
United States,TrailChef Kitchen Kit,162592,137762,132927,140697
United States,Insect Bite Relief,70989,19345,15889,11554
United States,Star Lite,71672,104119,97675,70598
United States,Seeker 35,31922,28291,44054,55201
United States,Course Pro Putter,140657,140703,66551,77955
United States,Inferno,95778,124205,266408,191308
United States,Star Dome,24055,25915,23198,24708
United States,Astro Pilot,0,14354,37175,9602
United States,Star Gazer 6,8015,8426,9613,6934
United States,Granite Extreme,0,60097,97992,113609
United States,Firefly Lite,103695,80452,106919,93886
United States,Firefly Mapreader,140209,127631,151116,160948
United States,Granite Grip,0,56722,100227,102697
United States,Course Pro Umbrella,146220,127205,122784,108838
United States,Granite Axe,0,94900,154688,152192
United States,Infinity,13707,36890,66605,34160
United States,Polar Wave,4035,2939,3325,3997
United States,TX,72895,75944,58768,30668
United States,Aloe Relief,57733,22441,22051,5979
United States,Hibernator Camp Cot,47044,63536,57628,58631
United States,Sun Shelter Stick,224021,188542,75411,35225
United States,Zone,541287,628635,633661,300055
United States,Sun Blocker,149032,115622,32394,23916
United States,Hibernator,65202,76131,96628,59774
United States,Single Edge,477641,497482,781878,574056
United States,Glacier Deluxe,19791,19797,26743,23754
United States,Kodiak,50194,37076,30254,10536
United States,Blue Steel Putter,42314,43477,25058,22790
United States,Canyon Mule Extreme Backpack,13542,15886,25732,22457
United States,Hawk Eye,67868,76596,215888,147886
United States,Hailstorm Titanium Woods Set,8306,7598,11589,11010
United States,Seeker 50,23437,19937,28468,22763
United States,TrailChef Water Bag,613604,642532,746313,579905
United States,Lady Hailstorm Steel Woods Set,7863,6356,9370,6900
United States,Course Pro Golf and Tee Set,120685,116328,108793,92384
United States,Hailstorm Steel Woods Set,8330,15532,15846,13611
United States,TrailChef Single Flame,106520,90025,106193,84317
United States,Granite Signal Mirror,0,16333,19289,37397
United States,Hibernator Pillow,72473,75780,89047,69480
United States,Lady Hailstorm Steel Irons,10964,9334,10334,7861
United States,Granite Chalk Bag,0,24237,31858,41758
United States,Canyon Mule Journey Backpack,36838,44303,67705,51365
United States,Husky Harness Extreme,0,35921,62076,70555
United States,Glacier GPS Extreme,10820,17627,20020,24853
United States,Lady Hailstorm Titanium Woods Set,5335,5195,5744,6504
United States,Bear Survival Edge,13096,13045,21129,16018
United States,BugShield Extreme,684223,381218,248439,126704
United States,Firefly 2,123119,112557,114703,90567
United States,Hibernator Extreme,30184,43200,52284,38882
United States,Calamine Relief,38796,14985,8730,5941
United States,Polar Sun,9727,57786,77079,55139
United States,Sun Shield,319746,241886,78878,41188
United States,Polar Extreme,3027,1610,2431,2328
United States,BugShield Natural,369487,207499,133616,57551
United States,Canyon Mule Climber Backpack,62775,78738,117637,72262
United States,Star Gazer 2,39108,57568,60807,47605
United States,Mountain Man Digital,21962,20679,13230,14872
United States,Husky Rope 200,0,6628,12507,10621
United States,Husky Rope 100,0,14676,24431,22223
United States,TrailChef Cup,232640,328614,268366,387803
United States,Polar Sports,9922,10327,48178,42943
United States,Venue,153388,116441,85824,38767
United States,Sun Shelter 15,334321,299677,85159,42467
United States,Trail Master,8307,2820,0,0
United States,Canyon Mule Cooler,109147,117587,169348,164154
United States,Compact Relief Kit,66965,24801,22511,13450
United States,Husky Rope 60,0,9422,13399,18252
United States,Blue Steel Max Putter,28190,28577,21927,21419
United States,Firefly Rechargeable Battery,0,159947,186125,289786
United States,Hibernator Lite,81775,85374,114829,125732
United States,Mountain Man Deluxe,20190,15025,27529,29474
United States,Hailstorm Titanium Irons,7791,7570,13323,11537
United States,Max Gizmo,53116,62810,55770,50265
United States,Capri,94917,85300,88163,132144
United States,Glacier Basic,147982,130425,124486,147991
United States,Firefly 4,43122,32085,47593,41743
United States,Hailstorm Steel Irons,16861,17619,14893,15683
United States,Granite Climbing Helmet,0,39866,78391,69428
United States,Sky Pilot,0,3278,8007,3909
United States,Granite Pulley,0,37375,59398,79734
United States,Granite Hammer,0,21748,39142,36492
United States,TrailChef Canteen,152122,134598,181082,124323
United States,Canyon Mule Weekender Backpack,51643,56543,67371,52433
United States,Granite Carabiner,0,252190,504083,601325
United States,EverGlow Butane,21715,17830,27362,18876
United States,TrailChef Cook Set,108858,154040,126767,119811
United States,BugShield Spray,242946,105505,53966,27586
United States,EverGlow Single,95076,92846,143068,87313
United States,BugShield Lotion,345262,166136,57998,38373
United States,EverGlow Double,8732,8652,10596,7386
United States,Mountain Man Analog,25687,44770,46011,40035
United States,Auto Pilot,0,0,4531,3422
United States,Firefly Charger,0,45010,45008,73147
United States,Lux,18100,21432,18376,15990
United States,Course Pro Gloves,113693,105326,164952,142805
United States,Trendi,126295,130105,69706,65562
